id_OSM,LATITUD,LONGITUD,coord
node/3716001783,40.4497852,-3.6284311,"(40.449785200000001, -3.6284310999999998)"
node/3716001784,40.4497955,-3.6217748,"(40.4497955, -3.6217747999999998)"
node/3716001785,40.4498038,-3.6475373,"(40.449803799999998, -3.6475373000000002)"
node/3716001786,40.4498047,-3.64482,"(40.449804700000001, -3.6448200000000002)"
node/3716001787,40.449807,-3.6086649,"(40.449807, -3.6086649)"
node/3716001788,40.4498088,-3.6212891,"(40.4498088, -3.6212890999999998)"
node/3716001789,40.4498125,-3.6089543,"(40.4498125, -3.6089543000000002)"
node/3716001790,40.4498169,-3.6109626,"(40.449816900000002, -3.6109626000000001)"
node/3716001791,40.449818,-3.6102486,"(40.449818, -3.6102485999999998)"
node/3716001792,40.4498191,-3.6119108,"(40.449819099999999, -3.6119108)"
node/3716001793,40.4498236,-3.6069125,"(40.449823600000002, -3.6069125)"
node/3716001794,40.4498247,-3.6123951,"(40.449824700000001, -3.6123951000000001)"
node/3716001795,40.4498258,-3.6114411,"(40.449825799999999, -3.6114411)"
node/3716001796,40.4498298,-3.6207583,"(40.449829800000003, -3.6207582999999999)"
node/3716001797,40.4498346,-3.612859,"(40.449834600000003, -3.6128589999999998)"
node/3716001798,40.4498376,-3.6202086,"(40.449837600000002, -3.6202086000000002)"
node/3716001799,40.4498391,-3.613781,"(40.449839099999998, -3.6137809999999999)"
node/3716001800,40.4498424,-3.6133069,"(40.449842400000001, -3.6133069)"
node/3716001801,40.4498479,-3.6149212,"(40.449847900000002, -3.6149211999999999)"
node/3716001802,40.4498523,-3.606389,"(40.449852300000003, -3.6063890000000001)"
node/3716001803,40.4498523,-3.6142537,"(40.449852300000003, -3.6142536999999999)"
node/3716001804,40.4498531,-3.6197054,"(40.449853099999999, -3.6197054)"
node/3716001805,40.4498535,-3.6155654,"(40.449853500000003, -3.6155653999999999)"
node/3716001806,40.4498542,-3.6174833,"(40.449854199999997, -3.6174833)"
node/3716001807,40.4498542,-3.6181304,"(40.449854199999997, -3.6181304000000001)"
node/3716001808,40.4498546,-3.6168015,"(40.449854600000002, -3.6168014999999998)"
node/3716001809,40.4498606,-3.6451057,"(40.449860600000001, -3.6451056999999998)"
node/3716001810,40.4498608,-3.6192473,"(40.449860800000003, -3.6192473000000001)"
node/3716001811,40.4498645,-3.6163304,"(40.449864499999997, -3.6163303999999998)"
node/3716001812,40.4498712,-3.6472458,"(40.449871199999997, -3.6472457999999999)"
node/3716001813,40.4498922,-3.6077138,"(40.449892200000001, -3.6077138)"
node/3716001814,40.4498995,-3.6187514,"(40.449899500000001, -3.6187513999999998)"
node/3716001815,40.4499005,-3.6453949,"(40.449900499999998, -3.6453948999999999)"
node/3716001816,40.4499066,-3.6158723,"(40.449906599999998, -3.6158722999999999)"
node/3716001817,40.4499132,-3.6057345,"(40.449913199999997, -3.6057345000000001)"
node/3716001818,40.4499236,-3.6469157,"(40.449923599999998, -3.6469157000000001)"
node/3716001819,40.4499265,-3.6046249,"(40.449926499999997, -3.6046249000000001)"
node/3716001820,40.4499276,-3.6053928,"(40.449927600000002, -3.6053928000000002)"
node/3716001821,40.4499298,-3.6051426,"(40.4499298, -3.6051426000000002)"
node/3716001822,40.4499383,-3.619147,"(40.449938299999999, -3.6191469999999999)"
node/3716001823,40.4499422,-3.6456807,"(40.449942200000002, -3.6456807000000002)"
node/3716001824,40.4499564,-3.6127863,"(40.449956399999998, -3.6127862999999998)"
node/3716001925,40.4499582,-3.6466288,"(40.449958199999998, -3.6466287999999998)"
node/3716001926,40.4499616,-3.6281072,"(40.449961600000002, -3.6281072000000001)"
node/3716001927,40.449963,-3.6124518,"(40.449962999999997, -3.6124518000000001)"
node/3716001928,40.4499663,-3.6120795,"(40.4499663, -3.6120795000000001)"
node/3716001929,40.4499719,-3.6116462,"(40.449971900000001, -3.6116462)"
node/3716001931,40.4499752,-3.6110034,"(40.449975199999997, -3.6110034)"
node/3716001932,40.4499763,-3.610714,"(40.449976300000003, -3.6107140000000002)"
node/3716001933,40.4499763,-3.6112928,"(40.449976300000003, -3.6112928000000002)"
node/3716001934,40.4499785,-3.6102719,"(40.4499785, -3.6102718999999999)"
node/3716001935,40.4499807,-3.6092451,"(40.449980699999998, -3.6092450999999999)"
node/3716001936,40.4499829,-3.6099534,"(40.449982900000002, -3.6099534000000002)"
node/3716001937,40.4499866,-3.6462218,"(40.449986600000003, -3.6462218000000002)"
node/3716001939,40.4501047,-3.6089587,"(40.450104699999997, -3.6089587000000001)"
node/3716001941,40.4501956,-3.6277729,"(40.450195600000001, -3.6277729000000001)"
node/3716001942,40.4502333,-3.645711,"(40.450233300000001, -3.6457109999999999)"
node/3716001943,40.4502972,-3.6460574,"(40.450297200000001, -3.6460574000000001)"
node/3716001944,40.4503425,-3.6463536,"(40.450342499999998, -3.6463535999999999)"
node/3716001945,40.4504896,-3.6273762,"(40.450489599999997, -3.6273762000000001)"
node/3716001946,40.4507553,-3.626978,"(40.450755299999997, -3.6269779999999998)"
node/3716012498,40.4495756,-3.581811,"(40.449575600000003, -3.5818110000000001)"
node/3716012499,40.4495767,-3.5814165,"(40.449576700000001, -3.5814165)"
node/3716012500,40.4496031,-3.5826487,"(40.449603099999997, -3.5826487)"
node/3716012501,40.4496074,-3.580583,"(40.449607399999998, -3.5805829999999998)"
node/3716012502,40.4496134,-3.5842105,"(40.449613399999997, -3.5842105000000002)"
node/3716012503,40.4496188,-3.583808,"(40.449618800000003, -3.5838079999999999)"
node/3716012504,40.4496197,-3.5845963,"(40.4496197, -3.5845962999999998)"
node/3716012505,40.4496463,-3.5793798,"(40.449646299999998, -3.5793797999999999)"
node/3716012506,40.4496463,-3.5797775,"(40.449646299999998, -3.5797775000000001)"
node/3716012507,40.4500791,-3.5849143,"(40.450079100000004, -3.5849142999999999)"
node/3716012508,40.4500891,-3.5860339,"(40.4500891, -3.5860338999999999)"
node/3716012509,40.4500899,-3.5856579,"(40.450089900000002, -3.5856579000000002)"
node/3716012510,40.4500953,-3.5852647,"(40.450095300000001, -3.5852647000000002)"
node/3716012511,40.4501505,-3.5831978,"(40.450150499999999, -3.5831978000000002)"
node/3716012512,40.450155,-3.5836243,"(40.450155000000002, -3.5836242999999999)"
node/3716012513,40.4501613,-3.5827797,"(40.450161299999998, -3.5827797000000001)"
node/3716012514,40.4501749,-3.582383,"(40.4501749, -3.5823830000000001)"
node/3716012515,40.4501893,-3.584078,"(40.450189299999998, -3.5840779999999999)"
node/3716012516,40.4501948,-3.5819696,"(40.450194799999998, -3.5819695999999999)"
node/3716012517,40.4502164,-3.5815598,"(40.450216400000002, -3.5815598)"
node/3716012518,40.450223,-3.5855303,"(40.450223000000001, -3.5855302999999998)"
node/3716012519,40.4502689,-3.5845722,"(40.450268899999998, -3.5845722000000002)"
node/3716012520,40.4503086,-3.581422,"(40.4503086, -3.5814219999999999)"
node/3716012521,40.4503294,-3.5824139,"(40.450329400000001, -3.5824139000000002)"
node/3716012522,40.450334,-3.58275,"(40.450333999999998, -3.5827499999999999)"
node/3716012523,40.4503376,-3.5830838,"(40.450337599999997, -3.5830837999999998)"
node/3716012524,40.4503484,-3.5834223,"(40.450348400000003, -3.5834223000000001)"
node/3716012925,40.4503566,-3.5837478,"(40.450356599999999, -3.5837477999999998)"
node/3716012926,40.4503647,-3.5840816,"(40.450364700000002, -3.5840816000000002)"
node/3716012927,40.4503728,-3.5844047,"(40.450372799999997, -3.5844046999999999)"
node/3716012929,40.4504478,-3.5850212,"(40.450447799999999, -3.5850211999999999)"
node/3716012930,40.4505876,-3.5852451,"(40.450587599999999, -3.5852450999999999)"
node/3716012931,40.450854,-3.5857,"(40.450854, -3.5857000000000001)"
node/3716012932,40.4511296,-3.5860003,"(40.451129600000002, -3.5860002999999998)"
node/3716012933,40.4512981,-3.5866697,"(40.451298100000002, -3.5866696999999998)"
node/3716012934,40.4513608,-3.5868534,"(40.451360800000003, -3.5868533999999999)"
node/3716012935,40.4514131,-3.586208,"(40.451413100000003, -3.5862080000000001)"
node/3716012936,40.4515972,-3.586505,"(40.451597200000002, -3.5865049999999998)"
node/3716012937,40.4516495,-3.5885012,"(40.451649500000002, -3.5885012000000001)"
node/3716012938,40.451895,-3.5863333,"(40.451895, -3.5863333000000002)"
node/3716012939,40.451895,-3.5867264,"(40.451895, -3.5867263999999999)"
node/3716012940,40.4519407,-3.5881922,"(40.451940700000002, -3.5881921999999999)"
node/3716012941,40.452198,-3.5862012,"(40.452198000000003, -3.5862012000000001)"
node/3716012942,40.4522333,-3.5879073,"(40.452233300000003, -3.5879072999999999)"
node/3716012943,40.4522385,-3.5866646,"(40.4522385, -3.5866646000000002)"
node/3716012944,40.4523391,-3.5868019,"(40.452339100000003, -3.5868019000000002)"
node/3716012945,40.4524475,-3.5870371,"(40.452447499999998, -3.5870370999999999)"
node/3716012946,40.4524984,-3.5876481,"(40.452498400000003, -3.5876481)"
node/3716012947,40.4525259,-3.5860965,"(40.452525899999998, -3.5860965)"
node/3716012948,40.452744,-3.5862389,"(40.452744000000003, -3.5862389000000001)"
node/3716012949,40.4527845,-3.5873803,"(40.4527845, -3.5873803)"
node/3716012950,40.4528054,-3.585978,"(40.452805400000003, -3.5859779999999999)"
node/3716012951,40.4528537,-3.5864741,"(40.452853699999999, -3.5864741000000002)"
node/3716012952,40.452936,-3.5867281,"(40.452936000000001, -3.5867281000000002)"
node/3716012953,40.4530574,-3.5861033,"(40.453057399999999, -3.5861033)"
node/3716012954,40.4530627,-3.5870868,"(40.453062699999997, -3.5870867999999998)"
node/3716012955,40.4530679,-3.5858424,"(40.453067900000001, -3.5858424000000002)"
node/3716012956,40.4533461,-3.5867882,"(40.453346099999997, -3.5867882)"
node/3716012957,40.4533618,-3.5859351,"(40.453361800000003, -3.5859350999999999)"
node/3716012958,40.4534088,-3.5864071,"(40.453408799999998, -3.5864071000000002)"
node/3716012959,40.4535773,-3.5865187,"(40.453577299999999, -3.5865187000000001)"
node/3716012960,40.4536726,-3.5856931,"(40.453672599999997, -3.5856930999999999)"
node/3716012961,40.4538699,-3.5861651,"(40.453869900000001, -3.5861651000000001)"
node/3716012962,40.4539433,-3.5854601,"(40.453943299999999, -3.5854601000000001)"
node/3716012963,40.45403,-3.5850936,"(40.454030000000003, -3.5850936)"
node/3716012964,40.4541275,-3.5858635,"(40.454127499999998, -3.5858634999999999)"
node/3716012965,40.4541848,-3.5852269,"(40.4541848, -3.5852268999999999)"
node/3716012966,40.4542395,-3.5848095,"(40.4542395, -3.5848095)"
node/3716012967,40.4543183,-3.5829419,"(40.454318299999997, -3.5829418999999998)"
node/3716012968,40.4543863,-3.585539,"(40.454386300000003, -3.5855389999999998)"
node/3716012969,40.4544344,-3.5845167,"(40.454434399999997, -3.5845167)"
node/3716012970,40.4544664,-3.584913,"(40.454466400000001, -3.5849129999999998)"
node/3716012971,40.4544691,-3.5831628,"(40.454469099999997, -3.5831628000000002)"
node/3716012972,40.4546132,-3.5833926,"(40.454613199999997, -3.5833925999999998)"
node/3716012973,40.4546505,-3.5842536,"(40.4546505, -3.5842535999999998)"
node/3716012974,40.4546519,-3.5852199,"(40.454651900000002, -3.5852198999999998)"
node/3716012975,40.4547333,-3.5846184,"(40.454733300000001, -3.5846184000000001)"
node/3716012976,40.4547653,-3.583617,"(40.454765299999998, -3.5836169999999998)"
node/3716012977,40.4548213,-3.5839958,"(40.454821299999999, -3.5839957999999998)"
node/3716012978,40.4549374,-3.5849025,"(40.454937399999999, -3.5849025000000001)"
node/3716012979,40.4549975,-3.5842992,"(40.454997499999998, -3.5842991999999998)"
node/3716012980,40.4551656,-3.5846201,"(40.455165600000001, -3.5846201)"
node/3716012981,40.4552497,-3.5839888,"(40.455249700000003, -3.5839888000000002)"
node/3716012982,40.4554045,-3.5830576,"(40.4554045, -3.5830576000000001)"
node/3716012983,40.4554525,-3.5842571,"(40.4554525, -3.5842570999999999)"
node/3716012984,40.4555219,-3.5836942,"(40.455521900000001, -3.5836942000000001)"
node/3716012985,40.4555232,-3.5832523,"(40.455523200000002, -3.5832522999999998)"
node/3716012986,40.4556153,-3.5828279,"(40.455615299999998, -3.5828278999999998)"
node/3716012987,40.4557007,-3.583959,"(40.455700700000001, -3.5839590000000001)"
node/3716012988,40.4557314,-3.5830226,"(40.455731399999998, -3.5830226000000001)"
node/3716012989,40.4557354,-3.5842028,"(40.455735400000002, -3.5842027999999999)"
node/3716012990,40.4557808,-3.5833628,"(40.455780799999999, -3.5833628000000002)"
node/3716012991,40.4558168,-3.5825999,"(40.455816800000001, -3.5825998999999999)"
node/3716012992,40.4559142,-3.5839906,"(40.455914200000002, -3.5839905999999999)"
node/3716012993,40.4559355,-3.5827893,"(40.455935500000002, -3.5827893)"
node/3716012994,40.4559689,-3.5836469,"(40.455968900000002, -3.5836469000000002)"
node/3716012995,40.4560183,-3.5823895,"(40.456018299999997, -3.5823895000000001)"
node/3716012996,40.4560556,-3.5830506,"(40.456055599999999, -3.5830506)"
node/3716012997,40.456093,-3.5837749,"(40.456093000000003, -3.5837748999999999)"
node/3716012998,40.4561557,-3.5825561,"(40.456155699999997, -3.5825561000000001)"
node/3716012999,40.4562411,-3.5833259,"(40.4562411, -3.5833259000000002)"
node/3716013000,40.4562718,-3.5835364,"(40.456271800000003, -3.5835363999999998)"
node/3716013001,40.4563038,-3.5827507,"(40.456303800000001, -3.5827507000000001)"
node/3716013002,40.4563532,-3.5823562,"(40.456353200000002, -3.5823562)"
node/3716013003,40.4564199,-3.5819283,"(40.4564199, -3.5819283)"
node/3716013004,40.4564773,-3.5832926,"(40.456477300000003, -3.5832926)"
node/3716013005,40.4565026,-3.5830348,"(40.4565026, -3.5830348000000001)"
node/3716013006,40.456536,-3.5824509,"(40.456536, -3.5824509)"
node/3716013007,40.456552,-3.5821159,"(40.456552000000002, -3.5821158999999998)"
node/3716013008,40.4566121,-3.5816775,"(40.456612100000001, -3.5816775000000001)"
node/3716013009,40.4567548,-3.5818458,"(40.456754799999999, -3.5818458)"
node/3716013010,40.4567789,-3.5814074,"(40.456778900000003, -3.5814073999999998)"
node/3716013011,40.4568135,-3.5821387,"(40.456813500000003, -3.5821386999999998)"
node/3716013012,40.456947,-3.5815477,"(40.456947, -3.5815476999999998)"
node/3716013013,40.4569857,-3.5824982,"(40.456985699999997, -3.5824981999999999)"
node/3716013014,40.4570938,-3.5818125,"(40.457093800000003, -3.5818124999999998)"
node/3716013015,40.4571418,-3.5825701,"(40.457141800000002, -3.5825700999999999)"
node/3716013016,40.4571805,-3.5822772,"(40.4571805, -3.5822772000000001)"
node/3716013017,40.4572979,-3.5823772,"(40.4572979, -3.5823771999999998)"
node/3716013018,40.4573606,-3.5814758,"(40.457360600000001, -3.5814758000000002)"
node/3716013019,40.457406,-3.582037,"(40.457405999999999, -3.5820370000000001)"
node/3716013020,40.4575167,-3.5822141,"(40.457516699999999, -3.5822140999999998)"
node/3716013021,40.4575941,-3.5818038,"(40.457594100000001, -3.5818037999999999)"
node/3718369231,40.447941,-3.7301869,"(40.447941, -3.7301869000000001)"
node/3718369232,40.4479841,-3.7298682,"(40.447984099999999, -3.7298681999999999)"
node/3718369233,40.4480202,-3.7308371,"(40.448020200000002, -3.7308371)"
node/3718369234,40.4480164,-3.7295867,"(40.4480164, -3.7295867)"
node/3718369235,40.4480447,-3.7292716,"(40.448044699999997, -3.7292716000000001)"
node/3718369236,40.4480514,-3.7305374,"(40.448051399999997, -3.7305373999999998)"
node/3718369237,40.4480946,-3.7302134,"(40.448094599999997, -3.7302133999999998)"
node/3718369238,40.4481296,-3.7298947,"(40.448129600000001, -3.7298947)"
node/3718369239,40.4481592,-3.729615,"(40.448159199999999, -3.7296149999999999)"
node/3718369240,40.4481956,-3.7292928,"(40.448195599999998, -3.7292928000000001)"
node/3718369241,40.4482158,-3.7290343,"(40.4482158, -3.7290342999999999)"
node/3718369242,40.448415,-3.7332377,"(40.448414999999997, -3.7332377000000001)"
node/3718369243,40.4484321,-3.7329345,"(40.448432099999998, -3.7329344999999998)"
node/3718369244,40.4484522,-3.7285886,"(40.448452199999998, -3.7285886000000001)"
node/3718369245,40.4484572,-3.7326191,"(40.4484572, -3.7326191)"
node/3718369246,40.4484704,-3.7323193,"(40.448470399999998, -3.7323192999999999)"
node/3718369248,40.4486167,-3.7288518,"(40.448616700000002, -3.7288518000000002)"
node/3718369249,40.4488783,-3.7289404,"(40.448878299999997, -3.7289403999999999)"
node/3718369250,40.4489426,-3.7313171,"(40.448942600000002, -3.7313171000000001)"
node/3718369251,40.4489671,-3.733186,"(40.448967099999997, -3.7331859999999999)"
node/3718369252,40.448971,-3.7310797,"(40.448971, -3.7310797)"
node/3718369253,40.4489917,-3.7308253,"(40.448991700000001, -3.7308252999999998)"
node/3718369254,40.4489955,-3.7329266,"(40.448995500000002, -3.7329265999999999)"
node/3718369255,40.44902,-3.7326976,"(40.449019999999997, -3.7326975999999998)"
node/3718369256,40.4490407,-3.7324347,"(40.449040699999998, -3.7324347000000002)"
node/3718369257,40.4490613,-3.7302216,"(40.449061299999997, -3.7302216000000001)"
node/3718369258,40.4490862,-3.7335236,"(40.449086200000004, -3.7335235999999998)"
node/3718369259,40.4490936,-3.7299706,"(40.449093599999998, -3.7299706000000001)"
node/3718369260,40.4491363,-3.7322708,"(40.449136299999999, -3.7322708000000002)"
node/3718369261,40.4491427,-3.72897,"(40.449142700000003, -3.7289699999999999)"
node/3718369262,40.4491594,-3.733281,"(40.449159399999999, -3.7332809999999998)"
node/3718369263,40.4491762,-3.7330911,"(40.449176199999997, -3.7330911000000002)"
node/3718369264,40.4492252,-3.7327553,"(40.449225200000001, -3.7327553)"
node/3718369265,40.4492562,-3.7324534,"(40.449256200000001, -3.7324533999999998)"
node/3718369266,40.4492846,-3.7334642,"(40.449284599999999, -3.7334641999999998)"
node/3718369267,40.4493724,-3.7331792,"(40.449372400000001, -3.7331791999999999)"
node/3718369268,40.4493896,-3.7290325,"(40.449389600000003, -3.7290325000000002)"
node/3718369269,40.4493891,-3.7294415,"(40.449389099999998, -3.7294415000000001)"
node/3718369270,40.4493943,-3.7334777,"(40.449394300000002, -3.7334776999999999)"
node/3718369271,40.4494059,-3.7323194,"(40.449405900000002, -3.7323194000000002)"
node/3718369272,40.4494071,-3.7328684,"(40.449407100000002, -3.7328684000000001)"
node/3718369273,40.4494205,-3.7322222,"(40.449420500000002, -3.7322221999999998)"
node/3718369274,40.4494352,-3.732125,"(40.449435200000003, -3.7321249999999999)"
node/3718369275,40.4494369,-3.7326009,"(40.449436900000002, -3.7326009)"
node/3718369276,40.4494498,-3.7320277,"(40.449449799999996, -3.7320277000000002)"
node/3718369277,40.449513,-3.7323364,"(40.449513000000003, -3.7323363999999999)"
node/3718369278,40.4495634,-3.7333522,"(40.449563400000002, -3.7333522000000001)"
node/3718369279,40.449575,-3.7336219,"(40.449575000000003, -3.7336219000000002)"
node/3718369280,40.4495827,-3.7331658,"(40.449582700000001, -3.7331658000000001)"
node/3718369281,40.4495982,-3.7294601,"(40.449598199999997, -3.7294600999999998)"
node/3718369282,40.4496189,-3.732818,"(40.449618899999997, -3.732818)"
node/3718369283,40.4496546,-3.7290814,"(40.449654600000002, -3.7290814000000001)"
node/3718369284,40.4497918,-3.7323822,"(40.4497918, -3.7323822)"
node/3718369285,40.4498241,-3.7328536,"(40.449824100000001, -3.7328535999999999)"
node/3718369286,40.4498279,-3.7336507,"(40.449827900000003, -3.7336507000000001)"
node/3718369288,40.4499028,-3.7295293,"(40.449902799999997, -3.7295292999999998)"
node/3718369289,40.4499196,-3.7291091,"(40.449919600000001, -3.7291091000000001)"
node/3718369291,40.4501189,-3.7295898,"(40.4501189, -3.7295897999999998)"
node/3718369292,40.4501501,-3.7318026,"(40.450150100000002, -3.7318026)"
node/3718369293,40.4501828,-3.72916,"(40.4501828, -3.7291599999999998)"
node/3718369300,40.450301,-3.7296777,"(40.450301000000003, -3.7296776999999999)"
node/3718369303,40.4503392,-3.7380811,"(40.450339200000002, -3.7380811)"
node/3718369305,40.45046,-3.7292092,"(40.45046, -3.7292092000000001)"
node/3718369308,40.4505568,-3.7318856,"(40.450556800000001, -3.7318856)"
node/3718369317,40.4509811,-3.7293116,"(40.4509811, -3.7293115999999999)"
node/3718369318,40.4510701,-3.7319663,"(40.451070100000003, -3.7319662999999998)"
node/3718370025,40.4512542,-3.7293678,"(40.451254200000001, -3.7293677999999999)"
node/3718370027,40.4513209,-3.737205,"(40.451320899999999, -3.7372049999999999)"
node/3718370029,40.4514437,-3.736959,"(40.451443699999999, -3.7369590000000001)"
node/3718370037,40.4515175,-3.7294139,"(40.451517500000001, -3.7294138999999999)"
node/3718370042,40.4515786,-3.7367249,"(40.451578599999998, -3.7367249)"
node/3718370043,40.451591,-3.7317798,"(40.451591000000001, -3.7317798)"
node/3718370047,40.4516548,-3.7312273,"(40.4516548, -3.7312273)"
node/3718370051,40.4517085,-3.7364722,"(40.451708500000002, -3.7364722000000001)"
node/3718370053,40.4517174,-3.7367048,"(40.4517174, -3.7367048)"
node/3718370057,40.4517632,-3.7314432,"(40.451763200000002, -3.7314432000000002)"
node/3718370060,40.4517764,-3.7294644,"(40.4517764, -3.7294643999999999)"
node/3718370061,40.4517847,-3.7311526,"(40.451784699999997, -3.7311526000000002)"
node/3718370063,40.4517866,-3.7321098,"(40.451786599999998, -3.7321097999999999)"
node/3718370069,40.4518222,-3.7322905,"(40.451822200000002, -3.7322905)"
node/3718370070,40.4518277,-3.7307786,"(40.451827700000003, -3.7307785999999998)"
node/3718370077,40.4518403,-3.7362275,"(40.451840300000001, -3.7362275)"
node/3718370078,40.4518444,-3.7322915,"(40.451844399999999, -3.7322915000000001)"
node/3718370099,40.45195,-3.7359748,"(40.451949999999997, -3.7359748000000002)"
node/3718370100,40.4519516,-3.7369294,"(40.451951600000001, -3.7369294000000002)"
node/3718370107,40.4519946,-3.7322348,"(40.451994599999999, -3.7322348000000001)"
node/3718370113,40.4520225,-3.7356918,"(40.452022499999998, -3.7356918000000001)"
node/3718370116,40.4520467,-3.7354285,"(40.452046699999997, -3.7354284999999998)"
node/3718370117,40.4520627,-3.7295091,"(40.452062699999999, -3.7295091)"
node/3718370123,40.4520934,-3.7325219,"(40.452093400000003, -3.7325219000000001)"
node/3718370125,40.4521001,-3.7347414,"(40.452100100000003, -3.7347413999999999)"
node/3718370126,40.4521046,-3.7344221,"(40.452104599999998, -3.7344221000000002)"
node/3718370127,40.4521081,-3.7350158,"(40.452108099999997, -3.7350158000000002)"
node/3718370128,40.4521098,-3.7323276,"(40.452109800000002, -3.7323276000000001)"
node/3718370136,40.4521484,-3.7341145,"(40.452148399999999, -3.7341145)"
node/3718370141,40.4521871,-3.7335042,"(40.452187100000003, -3.7335042000000001)"
node/3718370147,40.4522131,-3.7329984,"(40.452213100000002, -3.7329984)"
node/3718370151,40.452225,-3.7338079,"(40.452224999999999, -3.7338079)"
node/3718370158,40.452277,-3.7335062,"(40.452277000000002, -3.7335061999999999)"
node/3718370160,40.452306,-3.7354103,"(40.452306, -3.7354102999999999)"
node/3718370161,40.4523126,-3.7332015,"(40.452312599999999, -3.7332014999999998)"
node/3718370162,40.4523208,-3.7328978,"(40.452320800000003, -3.7328977999999999)"
node/3718370163,40.4523292,-3.7295653,"(40.452329200000001, -3.7295653)"
node/3718370168,40.4524501,-3.735546,"(40.4524501, -3.7355459999999998)"
node/3720002577,40.4434236,-3.7278564,"(40.443423600000003, -3.7278563999999998)"
node/3720002578,40.4435023,-3.7290242,"(40.443502299999999, -3.7290242)"
node/3720002579,40.4436066,-3.7275458,"(40.443606600000003, -3.7275458000000001)"
node/3720002582,40.4438387,-3.7274512,"(40.443838700000001, -3.7274512)"
node/3720002583,40.4438743,-3.7285889,"(40.443874299999997, -3.7285889000000001)"
node/3720002584,40.4439454,-3.7278586,"(40.443945399999997, -3.7278585999999998)"
node/3720002585,40.4441123,-3.7278675,"(40.4441123, -3.7278674999999999)"
node/3720002586,40.4441691,-3.7277173,"(40.444169100000003, -3.7277173000000001)"
node/3720002592,40.4446393,-3.7290053,"(40.444639299999999, -3.7290052999999999)"
node/3720002597,40.4446537,-3.7288639,"(40.444653700000003, -3.7288638999999999)"
node/3720002599,40.4446639,-3.728747,"(40.444663900000002, -3.7287469999999998)"
node/3720002603,40.4446868,-3.7291344,"(40.444686799999999, -3.7291344)"
node/3720002609,40.4447655,-3.7289607,"(40.444765500000003, -3.7289607)"
node/3720002613,40.4447808,-3.72915,"(40.444780799999997, -3.7291500000000002)"
node/3720002615,40.4448011,-3.7290353,"(40.444801099999999, -3.7290353000000001)"
node/3720002617,40.4448486,-3.7292112,"(40.4448486, -3.7292111999999999)"
node/3720002619,40.4448713,-3.7292408,"(40.444871300000003, -3.7292407999999999)"
node/3720002620,40.4448757,-3.7290387,"(40.444875699999997, -3.7290386999999998)"
node/3720002621,40.4449243,-3.729288,"(40.444924299999997, -3.7292879999999999)"
node/3720002622,40.4449528,-3.7291099,"(40.444952800000003, -3.7291099000000001)"
node/3720002623,40.4449983,-3.7293541,"(40.444998300000002, -3.7293541000000001)"
node/3720009625,40.4450239,-3.7291778,"(40.445023900000002, -3.7291778)"
node/3720009626,40.4450731,-3.7291389,"(40.445073100000002, -3.7291389000000001)"
node/3720009627,40.4450744,-3.7294219,"(40.445074400000003, -3.7294219000000002)"
node/3720009628,40.4450849,-3.7292402,"(40.445084899999998, -3.7292402)"
node/3720009629,40.4451497,-3.7294879,"(40.445149700000002, -3.7294879000000001)"
node/3720009630,40.4451518,-3.7293023,"(40.445151799999998, -3.7293023000000001)"
node/3720009632,40.4452047,-3.7294112,"(40.445204699999998, -3.7294111999999999)"
node/3720009633,40.4452278,-3.7295593,"(40.445227799999998, -3.7295593)"
node/3720009634,40.4453045,-3.7296128,"(40.445304499999999, -3.7296128)"
node/3720009635,40.4453975,-3.7296824,"(40.445397499999999, -3.7296824000000002)"
node/3720009636,40.4454702,-3.7295512,"(40.445470200000003, -3.7295512)"
node/3720009637,40.4454729,-3.7297591,"(40.445472899999999, -3.7297590999999999)"
node/3720009638,40.4455537,-3.7296226,"(40.445553699999998, -3.7296225999999999)"
node/3720009639,40.4456196,-3.7298876,"(40.445619600000001, -3.7298876000000001)"
node/3720009640,40.4456331,-3.729694,"(40.445633100000002, -3.7296939999999998)"
node/3720009641,40.4456963,-3.7299572,"(40.445696300000002, -3.7299571999999999)"
node/3720009642,40.4457119,-3.7297654,"(40.445711899999999, -3.7297653999999998)"
node/3720009643,40.4457778,-3.7300178,"(40.445777800000002, -3.7300178000000002)"
node/3720009644,40.4457968,-3.7298358,"(40.445796799999997, -3.7298358)"
node/3720009645,40.4458491,-3.7300856,"(40.445849099999997, -3.7300855999999998)"
node/3720009646,40.4458796,-3.7299135,"(40.445879599999998, -3.7299134999999999)"
node/3720009647,40.4459339,-3.7301668,"(40.4459339, -3.7301668000000001)"
node/3720009648,40.4459604,-3.7299857,"(40.445960399999997, -3.7299856999999998)"
node/3720009649,40.4460093,-3.7291828,"(40.4460093, -3.7291827999999998)"
node/3720009650,40.4460093,-3.7302311,"(40.4460093, -3.7302311000000001)"
node/3720009651,40.4460494,-3.7300642,"(40.4460494, -3.7300642000000002)"
node/3720009652,40.4460833,-3.7302998,"(40.446083299999998, -3.7302998000000001)"
node/3720009654,40.4461274,-3.7301338,"(40.446127400000002, -3.7301337999999999)"
node/3720009655,40.4461702,-3.7303915,"(40.446170199999997, -3.7303915000000001)"
node/3720009656,40.4462388,-3.7301847,"(40.446238800000003, -3.7301847000000001)"
node/3720009657,40.4462625,-3.7298856,"(40.446262500000003, -3.7298855999999998)"
node/3720009658,40.4462652,-3.7303769,"(40.446265199999999, -3.7303769)"
