DISTRITO,BARRIO,DIRECCION,MODELO,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
TETUÁN,ALMENARA,"PASEO DE LA DIRECCION,335",50_LTS,440612.0756,4480467.894,-3.700589895248413,40.47277069091797,node/3961357675,40.4729486,-3.7001957,"(40.472948600000002, -3.7001957000000001)",,38.78168616755663,"(40.472948600000002, -3.7001957000000001)"
TETUÁN,ALMENARA,,MU-11A,440658.6054,4480471.453,-3.7000412940979004,40.47280502319336,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,5.705181652006378,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-11A,440711.6051,4480472.452,-3.699416399002075,40.472816467285156,node/3960252701,40.4726023,-3.699358,"(40.472602299999998, -3.6993580000000001)",,24.328110642305266,"(40.472602299999998, -3.6993580000000001)"
TETUÁN,ALMENARA,,MU-11A,440668.6054,4480482.453,-3.6999244689941406,40.472904205322266,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,9.59934605301911,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-11A,440641.6056,4480486.453,-3.7002432346343994,40.472938537597656,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,25.155594670773187,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-11A,440657.6055,4480486.453,-3.70005464553833,40.472938537597656,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,13.53162685234947,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-14A,440678.6054,4480492.452,-3.6998074054718018,40.47299575805664,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,23.64619616990898,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-11A,440665.6055,4480494.453,-3.699960947036743,40.47301483154297,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,20.638098894754826,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-11A,440656.9956,4480500.883,-3.7000632286071777,40.47307205200195,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,27.777599536070515,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-14A,440639.6057,4480501.453,-3.700268268585205,40.47307586669922,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,36.50881084433965,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-11A,440681.6454,4480502.042,-3.699772596359253,40.47308349609375,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,33.31825213451486,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,"Av · AVENIDA ASTURIAS , ASCENDIENTE 1: 064 · ALME",,440682.8045,4480508.155,-3.6997594833374023,40.47313690185547,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,38.99976471304147,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,"CALLE DE SINESIO DELGADO,15",50_LTS,440615.7923,4480508.937,-3.700550079345703,40.473140716552734,node/3961357675,40.4729486,-3.7001957,"(40.472948600000002, -3.7001957000000001)",,36.819480858781006,"(40.472948600000002, -3.7001957000000001)"
HORTALEZA,PINAR DEL REY,FRENTE FACHADA,MU-11B,445063.4606,4480480.238,-3.6480820178985596,40.47318649291992,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,44.510934315421906,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DEL MAR CASPIO,2",50_LTS,445033.9959,4480484.056,-3.648430109024048,40.47322082519531,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,43.239268825589974,"(40.473573600000002, -3.6482154000000002)"
TETUÁN,ALMENARA,,MU-14A,440646.6058,4480519.453,-3.7001874446868896,40.473236083984375,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,48.384561395827944,"(40.472830000000002, -3.6999824000000001)"
HORTALEZA,PINAR DEL REY,"CALLE DEL MAR CASPIO,1",50_LTS,445015.4366,4480496.403,-3.6486499309539795,40.473331451416016,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,45.57558343947751,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DEL MAR CASPIO,2",50_LTS,445053.615,4480500.563,-3.6481997966766357,40.47336959838867,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,22.72871002259031,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,FRENTE FACHADA,MU-11B,445090.7777,4480506.104,-3.6477620601654053,40.47342300415039,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,41.855145874605036,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DEL MAR CASPIO,7",50_LTS,445096.9363,4480512.456,-3.6476900577545166,40.473480224609375,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,45.64667522727774,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DEL MAR CASPIO,3",50_LTS_EX,445046.9884,4480521.703,-3.648279905319214,40.47356033325195,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,5.653782164742311,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,JARDIN,MU-11A,445047.596,4480522.48,-3.64827299118042,40.473567962646484,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,4.912990128437498,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DE FELIPE HERRANZ,16",50_LTS,445064.0642,4480538.228,-3.6480801105499268,40.47370910644531,node/1252641375,40.4735736,-3.6482154,"(40.473573600000002, -3.6482154000000002)",,18.92597631292673,"(40.473573600000002, -3.6482154000000002)"
HORTALEZA,PINAR DEL REY,PORTAL,MU-11B,445022.0003,4480548.28,-3.6485772132873535,40.47379684448242,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,40.19538412699283,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,JARDIN,MU-11B,445036.1052,4480548.713,-3.6484107971191406,40.47380447387695,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,40.70945750393965,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,JARDIN,MU-11B,445036.5363,4480556.7,-3.6484062671661377,40.473873138427734,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,33.5411093960887,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,"Av · AVENIDA SAN LUIS 22 , ASCENDIENTE 1: 164 · P",,445035.0436,4480558.124,-3.6484241485595703,40.4738883972168,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,31.445296932300643,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,"Av · AVENIDA SAN LUIS 22 , ASCENDIENTE 1: 164 · P",,445035.0436,4480558.124,-3.6484241485595703,40.4738883972168,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,31.445296932300643,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,"Av · AVENIDA SAN LUIS 22 , ASCENDIENTE 1: 164 · P",,445035.0436,4480558.124,-3.6484241485595703,40.4738883972168,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,31.445296932300643,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,"Av · AVENIDA SAN LUIS 22 , ASCENDIENTE 1: 164 · P",,445035.0436,4480558.124,-3.6484241485595703,40.4738883972168,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,31.445296932300643,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,JARDIN,MU-11B,445017.8594,4480563.814,-3.648627281188965,40.47393798828125,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,25.472651152148483,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,PARCELA,MU-11B,444994.9396,4480565.872,-3.648897886276245,40.47395324707031,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,37.84916311818885,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,JARDIN,MU-11B,445033.6394,4480565.255,-3.6484413146972656,40.47395324707031,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,24.153594218154897,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DE LA BAHIA DE ALGECIRAS,22",50_LTS,444988.8249,4480566.533,-3.648970127105713,40.473960876464844,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,42.45746347037228,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DE FELIPE HERRANZ,5",50_LTS_EX,445044.8775,4480580.552,-3.6483099460601807,40.474090576171875,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,20.79997705408817,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,"CALLE DE FELIPE HERRANZ,18",50_LTS,445058.4728,4480584.892,-3.6481499671936035,40.47412872314453,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,33.1258828177615,"(40.474157099999999, -3.6485397000000002)"
HORTALEZA,PINAR DEL REY,JARDIN,MU-11B,445025.2297,4480593.211,-3.648542881011963,40.47420120239258,node/1252641360,40.4741571,-3.6485397,"(40.474157099999999, -3.6485397000000002)",,4.912722076059454,"(40.474157099999999, -3.6485397000000002)"
TETUÁN,ALMENARA,,MU-11A,441207.8228,4480626.407,-3.693577289581299,40.474239349365234,node/4301188693,40.4744214,-3.6940599,"(40.474421399999997, -3.6940599000000001)",,45.578301233606865,"(40.474421399999997, -3.6940599000000001)"
HORTALEZA,PINAR DEL REY,JARDIN,MU-11B,445035.5788,4480612.616,-3.6484224796295166,40.4743766784668,node/1252641337,40.4746218,-3.6482156,"(40.474621800000001, -3.6482155999999999)",,32.39923697282625,"(40.474621800000001, -3.6482155999999999)"
TETUÁN,ALMENARA,"CALLE DE SINESIO DELGADO,9",50_LTS,441151.8437,4480652.342,-3.694240093231201,40.47446823120117,node/4301188693,40.4744214,-3.6940599,"(40.474421399999997, -3.6940599000000001)",,16.111285997115782,"(40.474421399999997, -3.6940599000000001)"
HORTALEZA,PINAR DEL REY,"CALLE DE FRANCISCO PALOMO,3",50_LTS,445034.2002,4480627.253,-3.648439884185791,40.474510192871094,node/1252641337,40.4746218,-3.6482156,"(40.474621800000001, -3.6482155999999999)",,22.676110838983195,"(40.474621800000001, -3.6482155999999999)"
FUENCARRAL-EL PARDO,LA PAZ,"CALLE DE SINESIO DELGADO,8",50_LTS_EX,441168.1239,4480674.415,-3.6940500736236572,40.47467041015625,node/4301188693,40.4744214,-3.6940599,"(40.474421399999997, -3.6940599000000001)",,27.708943050576234,"(40.474421399999997, -3.6940599000000001)"
HORTALEZA,PINAR DEL REY,"CALLE DE ZAHARA DE LOS ATUNES,5",50_LTS,445026.9056,4480672.819,-3.6485300064086914,40.474918365478516,node/1252641337,40.4746218,-3.6482156,"(40.474621800000001, -3.6482155999999999)",,42.37583845299448,"(40.474621800000001, -3.6482155999999999)"
HORTALEZA,PINAR DEL REY,PORTAL,MU-11A,445036.5975,4480692.481,-3.6484172344207764,40.47509765625,node/1252641373,40.4748551,-3.6486894,"(40.474855099999999, -3.6486893999999999)",,35.469912941610026,"(40.474855099999999, -3.6486893999999999)"
HORTALEZA,PINAR DEL REY,"AVENIDA DE LA VIRGEN DEL CARMEN,78",50_LTS,445049.1486,4480700.407,-3.6482698917388916,40.47517013549805,node/1252641373,40.4748551,-3.6486894,"(40.474855099999999, -3.6486893999999999)",,49.87626212351396,"(40.474855099999999, -3.6486893999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438820.629,4480878.565,-3.721761465072632,40.476341247558594,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,26.26331704645673,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE OTERO Y DELAGE,14",50_LTS,438841.9534,4480879.562,-3.7215099334716797,40.476348876953125,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,39.158982070932815,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE OTERO Y DELAGE,14",50_LTS,438819.076,4480880.859,-3.7217800617218018,40.47636032104492,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,23.707578099217717,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438794.6292,4480882.565,-3.7220685482025146,40.47637176513672,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,26.18041089712043,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438809.6291,4480886.565,-3.7218921184539795,40.476409912109375,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,16.619304032077334,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438806.6292,4480901.565,-3.721928834915161,40.47654724121094,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,4.24058333796405,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438784.6294,4480902.565,-3.7221884727478027,40.47655487060547,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,26.00157566711903,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438802.6293,4480915.565,-3.721977472305298,40.4766731262207,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,15.073040708720596,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438780.6296,4480934.565,-3.722238779067993,40.47684097290039,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,43.56835549891493,"(40.476559100000003, -3.7218811999999999)"
BARAJAS,TIMÓN,AVENIDA DE ALEJANDRO DE LA SOTA,50_LTS,447562.1009,4480873.303,-3.6186399459838867,40.476890563964844,node/4985673602,40.4767141,-3.6186299,"(40.476714100000002, -3.6186299000000002)",,19.645820761076248,"(40.476714100000002, -3.6186299000000002)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438794.6295,4480943.565,-3.722074508666992,40.476924896240234,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,43.85035428524561,"(40.476559100000003, -3.7218811999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE JOAQUIN JORGE ALARCON,70",50_LTS,438803.4883,4480944.262,-3.7219700813293457,40.4769287109375,node/4304233903,40.4765591,-3.7218812,"(40.476559100000003, -3.7218811999999999)",,41.79255535406448,"(40.476559100000003, -3.7218811999999999)"
BARAJAS,TIMÓN,AVENIDA DE ALEJANDRO DE LA SOTA,120_LTS,447603.674,4480878.562,-3.618149995803833,40.4769401550293,node/4985673602,40.4767141,-3.6186299,"(40.476714100000002, -3.6186299000000002)",,47.75752151425715,"(40.476714100000002, -3.6186299000000002)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438797.6296,4480955.565,-3.7220401763916016,40.47703170776367,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,41.653179239106464,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE LA ISLA DE TABARCA,4",50_LTS,438817.1504,4480956.361,-3.7218101024627686,40.4770393371582,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,49.632405433326966,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438777.6297,4480969.565,-3.7222774028778076,40.47715759277344,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,27.868233171146194,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438793.6297,4480981.565,-3.722090005874634,40.477264404296875,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,15.77052461447648,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE LAS ISLAS BAHAMAS,25",50_LTS_EX,438754.6433,4480983.514,-3.7225499153137207,40.47727966308594,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,34.803004408544965,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE LA ISLA DE TABARCA,3",50_LTS,438800.4156,4480983.14,-3.7220098972320557,40.47727966308594,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,18.35269151734493,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438780.6299,4480997.565,-3.7222447395324707,40.47740936279297,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,6.823214852470057,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438774.63,4481011.566,-3.7223169803619385,40.477535247802734,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,20.24013916513366,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE LA ISLA DE TABARCA,12",50_LTS,438800.8151,4481031.98,-3.7220098972320557,40.477718353271484,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,38.48316565677299,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE LAS ISLAS HEBRIDAS,23",50_LTS,438777.1087,4481035.504,-3.7222900390625,40.47774887084961,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,40.86791288162639,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438775.6301,4481038.566,-3.7223076820373535,40.477779388427734,node/4304233905,40.4773936,-3.7221668,"(40.477393599999999, -3.7221668000000001)",,44.534510565918644,"(40.477393599999999, -3.7221668000000001)"
FUENCARRAL-EL PARDO,LA PAZ,,MU-11A,440420.6223,4481502.549,-3.7029457092285156,40.482078552246094,node/3960256016,40.4823495,-3.7029088,"(40.482349499999998, -3.7029087999999999)",,30.29783660879462,"(40.482349499999998, -3.7029087999999999)"
FUENCARRAL-EL PARDO,LA PAZ,"CALLE DE PEDRO RICO,52",50_LTS,440399.9272,4481505.283,-3.7031900882720947,40.48210144042969,node/3960256016,40.4823495,-3.7029088,"(40.482349499999998, -3.7029087999999999)",,36.435407041987844,"(40.482349499999998, -3.7029087999999999)"
FUENCARRAL-EL PARDO,LA PAZ,"CALLE DE PEDRO RICO,47",120_LTS,440443.2595,4481518.259,-3.7026801109313965,40.48221969604492,node/3960256016,40.4823495,-3.7029088,"(40.482349499999998, -3.7029087999999999)",,24.14020808614537,"(40.482349499999998, -3.7029087999999999)"
FUENCARRAL-EL PARDO,LA PAZ,"CALLE DE PEDRO RICO,47",50_LTS,440463.7161,4481532.527,-3.702440023422241,40.48234939575195,node/3960256016,40.4823495,-3.7029088,"(40.482349499999998, -3.7029087999999999)",,39.658198745935934,"(40.482349499999998, -3.7029087999999999)"
FUENCARRAL-EL PARDO,LA PAZ,,MU-11A,440416.6225,4481535.549,-3.702996015548706,40.48237228393555,node/3960256016,40.4823495,-3.7029088,"(40.482349499999998, -3.7029087999999999)",,7.801441533869936,"(40.482349499999998, -3.7029087999999999)"
FUENCARRAL-EL PARDO,LA PAZ,"CALLE DE PEDRO RICO,47",50_LTS,440440.0549,4481541.596,-3.7027201652526855,40.48242950439453,node/3960256016,40.4823495,-3.7029088,"(40.482349499999998, -3.7029087999999999)",,18.271683691703558,"(40.482349499999998, -3.7029087999999999)"
FUENCARRAL-EL PARDO,VALVERDE,"CALLE DE ANTONIORROBLES,10",50_LTS_EX,441431.1114,4482106.57,-3.691080093383789,40.48759078979492,node/4309798479,40.4877101,-3.690783,"(40.487710100000001, -3.6907830000000001)",,28.420377557321036,"(40.487710100000001, -3.6907830000000001)"
FUENCARRAL-EL PARDO,VALVERDE,,MU-11A,441469.6193,4482118.54,-3.690626859664917,40.487701416015625,node/4309798479,40.4877101,-3.690783,"(40.487710100000001, -3.6907830000000001)",,13.243587071217421,"(40.487710100000001, -3.6907830000000001)"
FUENCARRAL-EL PARDO,VALVERDE,,MU-11A,441453.6194,4482122.54,-3.6908159255981445,40.487735748291016,node/4309798479,40.4877101,-3.690783,"(40.487710100000001, -3.6907830000000001)",,3.986971295629878,"(40.487710100000001, -3.6907830000000001)"
FUENCARRAL-EL PARDO,VALVERDE,,MU-11B,441427.6197,4482144.54,-3.691124677658081,40.48793029785156,node/4309798479,40.4877101,-3.690783,"(40.487710100000001, -3.6907830000000001)",,37.88471056954604,"(40.487710100000001, -3.6907830000000001)"
