id_OSM,lat_OSM,lon_OSM,coord_OSM,distance
4125874998,40.4552161,-3.62654,"(40.455216100000001, -3.6265399999999999)",15824.956834354818
4125875002,40.4552212,-3.624108,"(40.455221199999997, -3.6241080000000001)",15995.444549201351
4125875004,40.4552263,-3.6236265,"(40.4552263, -3.6236264999999999)",16029.044652097102
4125875007,40.4552274,-3.6264301,"(40.455227399999998, -3.6264300999999999)",15831.952619505573
4125875011,40.4552396,-3.6242327,"(40.455239599999999, -3.6242326999999999)",15985.53013486934
4125875014,40.4552406,-3.623892,"(40.455240600000003, -3.6238920000000001)",16009.458126862775
4125875029,40.45526,-3.6240047,"(40.455260000000003, -3.6240047)",16000.324044888135
4125875036,40.4552692,-3.6266889,"(40.455269199999996, -3.6266889)",15811.211594798971
4125875039,40.4552799,-3.6237841,"(40.455279900000001, -3.6237841)",16014.637207236536
4125875042,40.4552901,-3.6263965,"(40.455290099999999, -3.6263964999999998)",15830.39887205825
4125875081,40.4553692,-3.6265199,"(40.4553692, -3.6265198999999999)",15816.818967616715
4125875083,40.4553702,-3.6266064,"(40.455370199999997, -3.6266064)",15810.693031826167
4125875084,40.4553702,-3.6266842,"(40.455370199999997, -3.6266842000000001)",15805.24018027542
4125875086,40.4553717,-3.626935,"(40.455371700000001, -3.626935)",15787.574308122983
4125875490,40.4553753,-3.626764,"(40.4553753, -3.6267640000000001)",15799.329925265924
4125875496,40.4553855,-3.6268472,"(40.455385499999998, -3.6268471999999998)",15792.863943402674
4125875524,40.4554937,-3.6239624,"(40.455493699999998, -3.6239623999999999)",15988.905072098716
4125875526,40.4555008,-3.6240724,"(40.455500800000003, -3.6240724000000002)",15980.714240778289
4125875567,40.4557794,-3.6245807,"(40.455779399999997, -3.6245807000000001)",15927.734217721896
4125875568,40.4557942,-3.6245512,"(40.4557942, -3.6245512)",15928.902753507473
4125875570,40.4558233,-3.6251533,"(40.455823299999999, -3.6251533)",15884.686530199004
4125875571,40.4558248,-3.6244037,"(40.455824800000002, -3.6244036999999998)",15937.420621491852
4125875572,40.4558493,-3.6245291,"(40.455849299999997, -3.6245291000000002)",15927.07079008785
4125875573,40.4558544,-3.6246296,"(40.4558544, -3.6246296)",15919.670996033015
4125875575,40.4558677,-3.6243064,"(40.455867699999999, -3.6243064)",15941.647093654288
4125875576,40.4558692,-3.6246042,"(40.455869200000002, -3.6246041999999998)",15920.551247800717
4125875578,40.4559029,-3.624466,"(40.455902899999998, -3.624466)",15928.225311520922
4125875579,40.4559065,-3.6248938,"(40.455906499999998, -3.6248938000000002)",15897.840360466924
4125875580,40.4559095,-3.6242012,"(40.455909499999997, -3.6242011999999999)",15946.503179935497
4125875581,40.4559304,-3.6245881,"(40.4559304, -3.6245881)",15917.9228044303
4125875582,40.4559312,-3.6248395,"(40.455931200000002, -3.6248395000000002)",15900.147174022892
4125875583,40.4559366,-3.6246907,"(40.455936600000001, -3.6246906999999999)",15910.30601355012
4125875584,40.4559452,-3.6243594,"(40.455945200000002, -3.6243593999999999)",15933.147177602443
4125875585,40.4559539,-3.6246652,"(40.455953899999997, -3.6246651999999999)",15911.040357357831
4125875586,40.455956,-3.6247852,"(40.455956, -3.6247851999999998)",15902.449299140884
4125875587,40.4559646,-3.6244419,"(40.455964600000001, -3.6244418999999999)",15926.134467599155
4125875589,40.4559896,-3.6242595,"(40.455989600000002, -3.6242595)",15937.47220180543
4125875590,40.4560049,-3.6243373,"(40.456004900000003, -3.6243373000000001)",15931.041730731757
4125875591,40.4560427,-3.6245988,"(40.456042699999998, -3.6245987999999998)",15910.266906838424
4125875592,40.4560748,-3.6241824,"(40.456074800000003, -3.6241824)",15937.690862555943
4125875593,40.4560871,-3.6244949,"(40.456087099999998, -3.6244949000000002)",15914.873095624844
4125875594,40.4561289,-3.6243856,"(40.456128900000003, -3.6243856000000001)",15920.02504557113
4131264339,40.4438784,-3.7268125,"(40.443878400000003, -3.7268124999999999)",11134.33510862542
4131264340,40.4438827,-3.7267349,"(40.443882700000003, -3.7267348999999999)",11136.629494652429
4131264341,40.443919,-3.7263767,"(40.443919000000001, -3.7263766999999999)",11145.602389117203
4131264344,40.4440198,-3.7261816,"(40.4440198, -3.7261815999999999)",11142.341123003538
4131264345,40.4441038,-3.726774,"(40.444103800000001, -3.7267739999999998)",11112.889974288548
4131264348,40.4442122,-3.7267007,"(40.444212200000003, -3.7267006999999999)",11104.516335688324
4131264350,40.4442399,-3.7264223,"(40.444239899999999, -3.7264222999999999)",11111.571992804036
4139559466,40.4438852,-3.726866,"(40.443885199999997, -3.7268659999999998)",11131.767108824864
4139559795,40.4440307,-3.7268949,"(40.444030699999999, -3.7268949)",11116.028564130136
4139559800,40.444097,-3.7268546,"(40.444096999999999, -3.7268545999999998)",11110.738872625458
4256810079,40.47335,-3.7139953,"(40.473350000000003, -3.7139953000000001)",8917.23578334997
4256810081,40.4733558,-3.7139018,"(40.4733558, -3.7139017999999999)",8921.805730597971
4256810082,40.4733596,-3.7139258,"(40.473359600000002, -3.7139258000000002)",8920.180471109927
4256810083,40.4733616,-3.7139881,"(40.473361599999997, -3.7139880999999999)",8916.63442158707
4256810084,40.4733747,-3.7139296,"(40.473374700000001, -3.7139296000000002)",8918.684742632659
4256810199,40.4736559,-3.7140638,"(40.473655899999997, -3.7140637999999999)",8887.400536777834
4256810208,40.4736847,-3.7141809,"(40.4736847, -3.7141809000000001)",8878.588904842407
4257891373,40.399711,-3.7043149,"(40.399711000000003, -3.7043149)",16397.28633384065
4257891377,40.3997801,-3.7040698,"(40.399780100000001, -3.7040698000000001)",16398.512354396727
4257891379,40.3998317,-3.7041,"(40.3998317, -3.7040999999999999)",16392.229051496717
4257891380,40.4000716,-3.7047509,"(40.400071599999997, -3.7047509000000001)",16345.803769125372
4257891381,40.4008787,-3.7048651,"(40.4008787, -3.7048651000000001)",16259.591299949709
4257891383,40.4010733,-3.7050591,"(40.4010733, -3.7050591000000002)",16233.192774567844
4265345023,40.4128267,-3.7263839,"(40.412826699999997, -3.7263839000000001)",14359.82204666814
4275722581,40.463151,-3.7084009,"(40.463151000000003, -3.7084009)",10098.344231525843
4275722582,40.4632344,-3.7085632,"(40.463234399999997, -3.7085631999999999)",10082.603940831623
4275722583,40.4634974,-3.7086002,"(40.463497400000001, -3.7086001999999998)",10057.556955618185
4301188691,40.4744205,-3.6939816,"(40.474420500000001, -3.6939815999999999)",10004.652289368254
4304405036,40.481051,-3.7203337,"(40.481051000000001, -3.7203336999999999)",7917.05183025591
4309798482,40.4877469,-3.6904397,"(40.487746899999998, -3.6904397000000002)",9319.365669483243
4309798485,40.4879386,-3.6909788,"(40.4879386, -3.6909787999999999)",9269.680843001302
4309798486,40.4879713,-3.6910003,"(40.487971299999998, -3.6910002999999998)",9266.127184655725
4309798487,40.488011,-3.6910352,"(40.488011, -3.6910352)",9261.19878315861
4320366705,40.5064115,-3.6951003,"(40.506411499999999, -3.6951003)",7964.946431527842
4320366713,40.506456,-3.6951739,"(40.506456, -3.6951738999999999)",7957.265109883253
4320366718,40.5065005,-3.6950259,"(40.506500500000001, -3.6950259000000001)",7966.778134511696
4320366725,40.5065373,-3.6951068,"(40.506537299999998, -3.6951068)",7958.873434466722
4331376395,40.4197292,-3.7137909,"(40.419729199999999, -3.7137908999999998)",14036.07873529716
4331376398,40.4197312,-3.713824,"(40.419731200000001, -3.7138239999999998)",14034.732722847777
4331376424,40.4197676,-3.7143524,"(40.4197676, -3.7143524000000001)",14012.849271846833
4331376431,40.4197725,-3.71439,"(40.419772500000001, -3.7143899999999999)",14011.061356384142
4331376531,40.4198695,-3.7137733,"(40.419869499999997, -3.7137733000000002)",14022.440454954416
4331376533,40.4198712,-3.7138082,"(40.419871200000003, -3.7138081999999999)",14021.061332546758
4331376563,40.419907,-3.7143389,"(40.419907000000002, -3.7143389)",13999.138784658076
4331376565,40.4199096,-3.7143739,"(40.419909599999997, -3.7143739)",13997.672578083697
4331376595,40.4200462,-3.7137545,"(40.420046200000002, -3.7137544999999998)",14005.153294184523
4331376596,40.4200485,-3.7137913,"(40.4200485, -3.7137913)",14003.645728477468
4331376621,40.42008,-3.7143208,"(40.420079999999999, -3.7143207999999999)",13982.175258524994
4331376625,40.4200834,-3.7143554,"(40.420083400000003, -3.7143554000000001)",13980.639787174474
4331376730,40.4201807,-3.7137364,"(40.420180700000003, -3.7137364000000002)",13992.130406533815
4331376737,40.4201865,-3.7137748,"(40.4201865, -3.7137747999999999)",13990.210728265325
4331376761,40.4202197,-3.7143054,"(40.420219699999997, -3.7143054000000002)",13968.50839565333
4331376762,40.420222,-3.7143404,"(40.420222000000003, -3.7143404000000002)",13967.069584526378
4331376777,40.4203015,-3.7139446,"(40.420301500000001, -3.7139446)",13972.657609892558
4331376778,40.4203077,-3.7141123,"(40.420307700000002, -3.7141123)",13966.229390664072
4416327921,40.4714371,-3.7217099,"(40.471437100000003, -3.7217099)",8686.35597701136
4416327923,40.4714887,-3.721886,"(40.471488700000002, -3.721886)",8673.021761798751
4416327946,40.4818651,-3.706183,"(40.4818651, -3.7061829999999998)",8684.250330715047
4437824312,40.4095678,-3.7156115,"(40.409567799999998, -3.7156115000000001)",15017.198564343043
4437824332,40.410088,-3.715876,"(40.410088000000002, -3.7158760000000002)",14955.157284836525
4437878827,40.4144485,-3.7144955,"(40.414448499999999, -3.7144955)",14550.997805229379
4437878843,40.4145113,-3.7145703,"(40.414511300000001, -3.7145703000000001)",14542.098123672862
4437878844,40.4145136,-3.714684,"(40.414513599999999, -3.7146840000000001)",14538.118407546663
4437878883,40.4146496,-3.7147899,"(40.414649599999997, -3.7147899)",14520.69578023426
4437878884,40.414654,-3.7144664,"(40.414653999999999, -3.7144664000000001)",14530.90781882663
4437879806,40.4147252,-3.7147342,"(40.414725199999999, -3.7147342000000001)",14514.78140385598
4456002590,40.4419104,-3.7266702,"(40.441910399999998, -3.7266702)",11338.746095509281
4456002791,40.4362194,-3.7192667,"(40.436219399999999, -3.7192666999999999)",12176.666319010938
4456021890,40.4467444,-3.7279697,"(40.4467444, -3.7279697000000001)",10803.756750566521
4456021891,40.4424111,-3.726747,"(40.442411100000001, -3.726747)",11285.276866725771
4456027389,40.4470453,-3.7280087,"(40.447045299999999, -3.7280087000000002)",10771.989795327561
4456027390,40.4427352,-3.7268162,"(40.442735200000001, -3.7268162)",11250.002030161822
4456027391,40.4402642,-3.7263049,"(40.440264200000001, -3.7263049000000001)",11518.58184839338
4456027491,40.4379324,-3.7231332,"(40.437932400000001, -3.7231331999999999)",11865.30758866643
4456027690,40.4407083,-3.7264604,"(40.440708299999997, -3.7264604000000001)",11468.091477468248
4456027692,40.4382513,-3.7236702,"(40.438251299999997, -3.7236701999999999)",11814.173919434332
4456027693,40.4376894,-3.7226736,"(40.437689399999996, -3.7226735999999998)",11906.093173175608
4456027789,40.4453866,-3.727307,"(40.445386599999999, -3.7273070000000001)",10964.395129895009
4456027989,40.4448886,-3.7271991,"(40.444888599999999, -3.7271991)",11018.544132091938
4456028089,40.4447117,-3.7271859,"(40.444711699999999, -3.7271858999999998)",11036.898611414084
4456028090,40.444048,-3.7270544,"(40.444048000000002, -3.7270544000000001)",11108.676648064229
4456028091,40.4430141,-3.7268711,"(40.443014099999999, -3.7268710999999999)",11219.815135480861
4536045393,40.4387992,-3.7185087,"(40.438799199999998, -3.7185087000000001)",11947.007165628616
4549603289,40.4352552,-3.719263,"(40.4352552, -3.7192630000000002)",12273.60350987008
4549603290,40.4355043,-3.7190404,"(40.435504299999998, -3.7190403999999999)",12256.685675193488
4549603291,40.4355318,-3.71909,"(40.4355318, -3.71909)",12252.116510830387
4549603292,40.4353843,-3.719025,"(40.435384300000003, -3.7190249999999998)",12269.293050608047
4549603293,40.4353006,-3.7191001,"(40.435300599999998, -3.7191000999999999)",12274.962552943976
4549603294,40.435465,-3.7191953,"(40.435465000000001, -3.7191953)",12254.98808722233
4549603295,40.4353946,-3.719261,"(40.435394600000002, -3.7192609999999999)",12259.670231136919
4549603296,40.435294,-3.7193066,"(40.435293999999999, -3.7193065999999999)",12268.122290681082
4608166168,40.4717819,-3.7131659,"(40.471781900000003, -3.7131658999999999)",9096.346053643618
4608256802,40.4702188,-3.7102488,"(40.470218799999998, -3.7102488)",9387.742747734303
4608256803,40.4699394,-3.7100275,"(40.469939400000001, -3.7100274999999998)",9423.594947428815
4608256805,40.470613,-3.7111795,"(40.470613, -3.7111795000000001)",9303.637664241965
4608256806,40.4706628,-3.7109481,"(40.470662799999999, -3.7109481)",9311.907525961195
4608256828,40.4697189,-3.7064041,"(40.469718899999997, -3.7064040999999999)",9641.505420938254
4608256829,40.4696871,-3.7062983,"(40.469687100000002, -3.7062982999999998)",9650.063381433369
4608256830,40.469645,-3.7063131,"(40.469645, -3.7063131)",9652.761801679748
4608256831,40.4696618,-3.7064263,"(40.469661799999997, -3.7064263)",9645.04974016644
4616599654,40.4659627,-3.7083373,"(40.465962699999999, -3.7083373000000002)",9856.249641868577
4616599655,40.4660367,-3.708148,"(40.466036699999997, -3.708148)",9859.91007048402
4616599657,40.4666869,-3.7085387,"(40.466686899999999, -3.7085387000000001)",9782.91245491078
4616599659,40.4672338,-3.708481,"(40.467233800000002, -3.7084809999999999)",9738.868684509407
4616599660,40.4677523,-3.7082628,"(40.467752300000001, -3.7082628)",9706.101628136235
4619376487,40.4665696,-3.708289,"(40.4665696, -3.7082890000000002)",9806.365134296066
4619377191,40.4671472,-3.7082166,"(40.467147199999999, -3.7082166000000001)",9760.506926063015
4619377195,40.4676591,-3.708012,"(40.467659099999999, -3.7080120000000001)",9727.62772589457
4635277896,40.4683881,-3.7212957,"(40.468388099999999, -3.7212957000000002)",8984.125959073464
4635277898,40.4685107,-3.7218662,"(40.468510700000003, -3.7218662)",8945.59639661695
4635304573,40.4618322,-3.7009377,"(40.461832200000003, -3.7009376999999999)",10608.76632387251
4635304574,40.461966,-3.7011711,"(40.461965999999997, -3.7011710999999998)",10584.677044773387
4635304575,40.4620539,-3.7010862,"(40.462053900000001, -3.7010862000000002)",10581.79432112103
4635304576,40.4620103,-3.7012514,"(40.462010300000003, -3.7012513999999999)",10576.5378314905
4635304577,40.4621007,-3.7011696,"(40.462100700000001, -3.7011696000000001)",10573.271211086589
4635304578,40.4622044,-3.7016092,"(40.462204399999997, -3.7016092)",10540.55712883552
4635304580,40.46248,-3.7018707,"(40.462479999999999, -3.7018707000000002)",10502.843668126485
4635304581,40.4624989,-3.7019025,"(40.4624989, -3.7019025000000001)",10499.505235863555
4635304583,40.4627681,-3.7026483,"(40.462768099999998, -3.7026482999999999)",10436.111704168941
4635304587,40.4633872,-3.7038089,"(40.4633872, -3.7038088999999998)",10320.442125964368
4635305089,40.4636014,-3.7039562,"(40.463601400000002, -3.7039561999999999)",10294.133794732148
4635305093,40.4638129,-3.7044948,"(40.463812900000001, -3.7044948)",10246.990231815102
4635305096,40.4638663,-3.7050516,"(40.463866299999999, -3.7050516)",10212.519657268045
4635305103,40.464033,-3.7056277,"(40.464033000000001, -3.7056277)",10167.343747204806
4635305105,40.4642454,-3.705906,"(40.464245400000003, -3.7059060000000001)",10134.157003460967
4635305106,40.4642783,-3.7055476,"(40.464278299999997, -3.7055476000000001)",10150.476415468254
4635305107,40.4648418,-3.7065192,"(40.464841800000002, -3.7065191999999998)",10049.95194107026
4891497952,40.4436173,-3.7266868,"(40.4436173, -3.7266868)",11165.17265068431
4891497953,40.4434794,-3.726661,"(40.443479400000001, -3.726661)",11180.034417941126
4891506544,40.4433582,-3.7257136,"(40.443358199999999, -3.7257136000000002)",11225.761559545197
4891512925,40.443351,-3.7266431,"(40.443351, -3.7266431)",11193.659137971268
4903992125,40.473463,-3.7027421,"(40.473463000000002, -3.7027421)",9545.621414406358
4959088633,40.3687856,-3.6937054,"(40.368785600000002, -3.6937053999999998)",19918.06671225031
4985231594,40.4905488,-3.6108716,"(40.490548799999999, -3.6108715999999998)",15250.408602620582
4985673597,40.4891954,-3.6119753,"(40.4891954, -3.6119753000000001)",15211.946375536305
4985673603,40.4772319,-3.6186788,"(40.4772319, -3.6186788000000001)",15192.564895982807
5006925646,40.4706012,-3.704415,"(40.470601199999997, -3.704415)",9680.368920438881
5006925647,40.4700768,-3.7056448,"(40.470076800000001, -3.7056448)",9654.141762695743
5006925649,40.4703257,-3.7050386,"(40.470325699999997, -3.7050386)",9667.688127237567
5006925651,40.470036,-3.7063193,"(40.470036, -3.7063193000000001)",9619.729524182425
5006925653,40.4712572,-3.7075464,"(40.471257199999997, -3.7075464)",9449.176651439708
5006925655,40.4706196,-3.707525,"(40.470619599999999, -3.707525)",9503.657091081885
5006925658,40.4703114,-3.7079287,"(40.4703114, -3.7079287000000001)",9507.11133563033
5006925669,40.4714082,-3.7061289,"(40.471408199999999, -3.7061288999999999)",9516.481292619688
5006925673,40.4715775,-3.7061383,"(40.471577500000002, -3.7061383000000001)",9501.970328582038
5006925686,40.4711011,-3.704356,"(40.471101099999998, -3.7043560000000002)",9642.703263447103
5006925687,40.4712245,-3.7043747,"(40.471224499999998, -3.7043746999999998)",9631.526955516492
5006925689,40.4708001,-3.7041467,"(40.470800099999998, -3.7041466999999999)",9679.345724346182
5006925690,40.4708287,-3.7044592,"(40.470828699999998, -3.7044592000000001)",9659.150931244132
5006925692,40.4710042,-3.7047248,"(40.471004200000003, -3.7047248000000002)",9629.58279039928
5006925693,40.4710327,-3.7044914,"(40.471032700000002, -3.7044914000000002)",9640.56750839835
5006925704,40.4708226,-3.7050882,"(40.470822599999998, -3.7050882000000001)",9623.8453502923
5006925706,40.4706155,-3.7050533,"(40.470615500000001, -3.7050532999999999)",9642.91065199033
5006925714,40.4708001,-3.7054744,"(40.470800099999998, -3.7054743999999999)",9603.7996358681
5006927224,40.4708114,-3.7069161,"(40.470811400000002, -3.7069160999999999)",9521.645957416313
5006927225,40.4707042,-3.7068786,"(40.4707042, -3.7068786)",9532.68298618507
5006927227,40.4705798,-3.7067029,"(40.470579800000003, -3.7067028999999998)",9552.89498297421
5006927228,40.4706124,-3.7065768,"(40.4706124, -3.7065768000000001)",9557.24587333174
5008123958,40.4712664,-3.7067552,"(40.471266399999998, -3.7067551999999999)",9492.84256736763
5008217009,40.4707114,-3.7110166,"(40.470711399999999, -3.7110166000000002)",9304.043855580234
5008217020,40.4708302,-3.7091994,"(40.470830200000002, -3.7091994000000001)",9393.227038340918
5008217126,40.4706803,-3.7094696,"(40.470680299999998, -3.7094695999999998)",9391.05106760427
5035300660,40.403676,-3.7084328,"(40.403675999999997, -3.7084328000000002)",15854.550296322981
5123432457,40.44742,-3.68093,"(40.447420000000001, -3.68093)",12927.71016576836
5139675916,40.4135278,-3.7146245,"(40.413527799999997, -3.7146245000000002)",14641.1564812369
5196696738,40.465317,-3.6945729,"(40.465316999999999, -3.6945728999999998)",10677.896582981342
5196696739,40.4653062,-3.6946107,"(40.465306200000001, -3.6946107000000001)",10676.56703953067
5196696740,40.4653013,-3.6945616,"(40.4653013, -3.6945616000000001)",10679.821571096429
5196696741,40.4652923,-3.6945983,"(40.465292300000002, -3.6945983)",10678.410927859215
5200197434,40.3584211,-3.6925113,"(40.358421100000001, -3.6925113000000001)",21028.231627152254
5204276440,40.3585825,-3.6803944,"(40.358582499999997, -3.6803944)",21400.612088632188
5204276441,40.3574788,-3.6805393,"(40.357478800000003, -3.6805393)",21508.334723936765
5204276442,40.3577077,-3.6804561,"(40.357707699999999, -3.6804560999999998)",21487.77037608861
5204276443,40.3554063,-3.6798902,"(40.355406299999999, -3.6798902)",21741.794377929185
5204276444,40.3558427,-3.6802255,"(40.355842699999997, -3.6802255000000001)",21685.976949967015
5204276445,40.3562239,-3.6803032,"(40.356223900000003, -3.6803032)",21644.42447524875
5204276446,40.3565161,-3.6805326,"(40.3565161, -3.6805325999999998)",21606.88600038254
5204276447,40.356837,-3.6805379,"(40.356836999999999, -3.6805379)",21573.92370624234
5232798386,40.3554012,-3.6778423,"(40.355401200000003, -3.6778423)",21811.476035580403
5232798387,40.3554441,-3.6778611,"(40.3554441, -3.6778610999999999)",21806.466281225286
5232798388,40.3554461,-3.6780086,"(40.355446100000002, -3.6780086000000001)",21801.242279992926
5232798389,40.3551089,-3.6781883,"(40.355108899999998, -3.6781883)",21829.501592447097
5232798390,40.3550844,-3.6782447,"(40.355084400000003, -3.6782447)",21830.087015903155
5232798391,40.3553603,-3.6783332,"(40.355360300000001, -3.6783332)",21798.961079035824
5232798392,40.3553439,-3.6783949,"(40.355343900000001, -3.6783948999999998)",21798.541117773537
5232798393,40.3552724,-3.6780918,"(40.355272399999997, -3.6780917999999998)",21816.112717455766
5232798394,40.3552356,-3.6780596,"(40.3552356, -3.6780596000000001)",21820.95652852619
5232798395,40.3553399,-3.6781481,"(40.355339899999997, -3.6781481)",21807.3219129152
5232798396,40.3553726,-3.6781722,"(40.355372600000003, -3.6781722000000001)",21803.17107907713
5232798541,40.3530036,-3.6741328,"(40.353003600000001, -3.6741328000000002)",22182.74083024034
5232798542,40.3522391,-3.6748678,"(40.352239099999998, -3.6748677999999999)",22235.024489256855
5232798543,40.3525661,-3.6745727,"(40.352566099999997, -3.6745727000000001)",22211.949928350827
5232798544,40.352605,-3.6742401,"(40.352604999999997, -3.6742401)",22219.488239236005
5232798853,40.3441063,-3.6663276,"(40.3441063, -3.6663275999999998)",23357.28191502552
5232798854,40.3440379,-3.6660956,"(40.344037899999996, -3.6660955999999998)",23372.400426512137
5232798855,40.343769,-3.6656651,"(40.343769000000002, -3.6656651)",23414.821967487103
5232798856,40.342937,-3.6650415,"(40.342936999999999, -3.6650415000000001)",23520.991700887862
5232798857,40.3429298,-3.6649409,"(40.3429298, -3.6649408999999999)",23525.28996475963
5232798858,40.3429646,-3.6651032,"(40.342964600000002, -3.6651031999999999)",23516.014553003955
5232798859,40.3430045,-3.6650442,"(40.343004499999999, -3.6650442000000001)",23514.077670068833
5232798860,40.3435206,-3.6655203,"(40.343520599999998, -3.6655202999999998)",23445.052051979183
5232798861,40.3433305,-3.6652815,"(40.3433305, -3.6652814999999999)",23472.72652290934
5232798862,40.3426804,-3.6645694,"(40.342680399999999, -3.6645694)",23563.67687037405
5232798863,40.3420906,-3.6640678,"(40.342090599999999, -3.6640678000000002)",23641.068079786844
5232798873,40.3422961,-3.663463,"(40.342296099999999, -3.6634630000000001)",23641.921728981077
5232798874,40.3421264,-3.6633624,"(40.342126399999998, -3.6633624)",23662.632792019554
5232798875,40.3419639,-3.6632699,"(40.341963900000003, -3.6632699)",23682.32803861481
5232798876,40.3417911,-3.6631814,"(40.341791100000002, -3.6631814)",23702.918811508756
5243603558,40.4236661,-3.7173175,"(40.423666099999998, -3.7173175000000001)",13514.801937078273
5282050786,40.3483967,-3.7050144,"(40.348396700000002, -3.7050144)",21734.549106586666
5282050788,40.3483144,-3.7051103,"(40.3483144, -3.7051102999999999)",21740.872433575347
